user_id,order_id,product_id,order_date,return_date,return_reason,image_uploaded,return_message_sentiment,user_return_count,return_approval_time,return_outcome,is_abuse,return_message_sentiment_norm,user_return_count_norm
U00284,O007560,P04128,2023-03-22,2023-04-05,wrong item delivered,1,0.34,2,9,approved,0,0.67,0.2222222222222222
U00864,O007561,P04964,2023-12-27,2024-01-01,changed mind,1,0.15,2,14,approved,0,0.575,0.2222222222222222
U00237,O007562,P02946,2023-10-15,2023-10-25,size issue,1,-1.0,2,3,rejected,1,0.0,0.2222222222222222
U00194,O007563,P03570,2023-01-08,2023-01-13,missing accessories,1,1.0,4,12,approved,0,1.0,0.4444444444444444
U00287,O007564,P01166,2023-03-28,2023-03-31,accidental purchase,1,0.27,2,10,approved,0,0.635,0.2222222222222222
U00771,O007565,P00601,2023-10-13,2023-10-19,not satisfied with the product,1,0.56,4,1,approved,0,0.78,0.4444444444444444
U00758,O007566,P02026,2023-03-15,2023-03-20,wrong color,0,-0.36,2,13,manual review,0,0.32,0.2222222222222222
U00136,O007567,P01585,2023-05-03,2023-05-05,received late,0,-0.47,2,13,manual review,0,0.265,0.2222222222222222
U00792,O007568,P00988,2023-10-21,2023-11-04,changed mind,0,-0.27,1,7,approved,0,0.365,0.1111111111111111
U00783,O007569,P01966,2023-05-23,2023-06-02,defective product,1,1.0,0,6,approved,0,1.0,0.0
U00171,O007570,P01440,2023-06-07,2023-06-21,changed mind,0,-0.16,6,3,rejected,0,0.42,0.6666666666666666
U00159,O007571,P04616,2023-04-19,2023-04-23,size issue,0,-0.03,1,2,approved,0,0.485,0.1111111111111111
U00201,O007572,P00869,2023-11-30,2023-12-11,product not as described,0,0.93,2,0,approved,0,0.9650000000000001,0.2222222222222222
U00487,O007573,P02064,2023-07-14,2023-07-18,accidental purchase,1,-0.18,0,12,approved,0,0.41000000000000003,0.0
U00557,O007574,P01130,2023-02-05,2023-02-12,received late,1,0.01,1,4,approved,0,0.505,0.1111111111111111
U00962,O007575,P04379,2023-03-31,2023-04-07,size issue,1,-0.66,2,5,manual review,0,0.16999999999999998,0.2222222222222222
U00776,O007576,P04457,2023-10-23,2023-11-01,received late,1,0.97,1,2,approved,0,0.985,0.1111111111111111
U00583,O007577,P03730,2023-11-26,2023-12-06,accidental purchase,0,-0.38,2,10,manual review,0,0.31,0.2222222222222222
U00504,O007578,P01935,2023-07-20,2023-08-01,incorrect quantity,1,-0.09,3,9,approved,0,0.455,0.3333333333333333
U00876,O007579,P01077,2023-02-15,2023-02-17,changed mind,1,-1.0,1,13,rejected,1,0.0,0.1111111111111111
U00371,O007580,P01640,2023-04-17,2023-04-23,wrong item delivered,1,-0.09,4,11,approved,0,0.455,0.4444444444444444
U00103,O007581,P01393,2023-06-19,2023-06-21,size issue,1,-0.04,2,8,approved,0,0.48,0.2222222222222222
U00125,O007582,P00031,2023-05-26,2023-06-04,product not as described,0,-0.21,2,13,approved,0,0.395,0.2222222222222222
U00313,O007583,P00704,2023-12-22,2023-12-24,missing accessories,1,-0.87,3,9,rejected,1,0.065,0.3333333333333333
U00976,O007584,P00869,2023-06-27,2023-07-03,poor quality,1,0.27,0,9,approved,0,0.635,0.0
U00995,O007585,P00233,2023-03-02,2023-03-10,duplicate order,1,-0.95,1,8,rejected,1,0.025000000000000022,0.1111111111111111
U00798,O007586,P00951,2023-01-03,2023-01-09,defective product,1,-0.83,0,5,rejected,1,0.08500000000000002,0.0
U00458,O007587,P00059,2023-03-23,2023-04-04,accidental purchase,0,-0.13,0,4,approved,0,0.435,0.0
U00230,O007588,P02819,2023-09-20,2023-09-23,size issue,0,0.61,3,14,approved,0,0.8049999999999999,0.3333333333333333
U00658,O007589,P03601,2023-10-14,2023-10-19,changed mind,1,-0.02,3,1,approved,0,0.49,0.3333333333333333
U00882,O007590,P03150,2023-11-17,2023-11-21,changed mind,0,0.15,1,5,approved,0,0.575,0.1111111111111111
U00197,O007591,P00302,2023-04-05,2023-04-06,not satisfied with the product,1,-0.34,1,4,manual review,0,0.32999999999999996,0.1111111111111111
U00885,O007592,P02851,2023-03-05,2023-03-10,received late,1,-0.34,1,11,manual review,0,0.32999999999999996,0.1111111111111111
U00733,O007593,P02945,2023-09-03,2023-09-13,missing accessories,0,0.44,1,2,approved,0,0.72,0.1111111111111111
U00423,O007594,P01924,2023-03-18,2023-03-30,received late,1,0.62,0,11,approved,0,0.81,0.0
U00572,O007595,P00317,2023-09-16,2023-09-21,defective product,1,0.56,2,10,approved,0,0.78,0.2222222222222222
U00610,O007596,P01889,2023-04-03,2023-04-10,accidental purchase,1,0.31,2,9,approved,0,0.655,0.2222222222222222
U00171,O007597,P02716,2023-10-18,2023-10-30,item damaged during delivery,0,0.16,0,2,approved,0,0.58,0.0
U00382,O007598,P04786,2023-09-28,2023-10-05,product not as described,0,-0.72,3,0,rejected,1,0.14,0.3333333333333333
U00173,O007599,P01882,2023-01-21,2023-01-23,not satisfied with the product,1,-0.28,3,8,approved,0,0.36,0.3333333333333333
U00663,O007600,P03899,2023-03-03,2023-03-17,incorrect quantity,1,-0.36,3,3,manual review,0,0.32,0.3333333333333333
U00453,O007601,P04114,2023-12-05,2023-12-09,size issue,1,0.04,2,8,approved,0,0.52,0.2222222222222222
U00350,O007602,P01179,2023-09-17,2023-09-18,received late,0,0.39,1,3,approved,0,0.6950000000000001,0.1111111111111111
U00902,O007603,P03856,2023-08-25,2023-09-07,defective product,1,-0.17,1,4,approved,0,0.415,0.1111111111111111
U00952,O007604,P04874,2023-05-21,2023-05-26,duplicate order,0,-1.0,5,4,rejected,1,0.0,0.5555555555555556
U00634,O007605,P04456,2023-06-16,2023-06-21,not satisfied with the product,0,0.63,1,3,approved,0,0.815,0.1111111111111111
U00494,O007606,P00332,2023-03-08,2023-03-12,unwanted gift,1,-0.45,1,3,manual review,0,0.275,0.1111111111111111
U00620,O007607,P00528,2023-12-16,2023-12-26,defective product,1,-0.42,3,6,manual review,0,0.29000000000000004,0.3333333333333333
U00004,O007608,P02060,2023-02-27,2023-03-11,product not as described,1,0.32,2,11,approved,0,0.66,0.2222222222222222
U00093,O007609,P01099,2023-07-31,2023-08-12,not satisfied with the product,1,-0.26,2,6,approved,0,0.37,0.2222222222222222
U00919,O007610,P00212,2023-05-10,2023-05-17,changed mind,1,0.01,3,5,approved,0,0.505,0.3333333333333333
U00006,O007611,P01715,2023-01-25,2023-01-31,changed mind,1,0.17,0,13,approved,0,0.585,0.0
U00288,O007612,P02689,2023-01-11,2023-01-24,size issue,1,0.07,1,14,approved,0,0.535,0.1111111111111111
U00618,O007613,P02331,2023-09-14,2023-09-24,duplicate order,1,-0.13,1,2,approved,0,0.435,0.1111111111111111
U00146,O007614,P03267,2023-10-31,2023-11-03,defective product,0,0.06,3,5,approved,0,0.53,0.3333333333333333
U00783,O007615,P01033,2023-03-22,2023-03-24,changed mind,0,1.0,2,13,approved,0,1.0,0.2222222222222222
U00424,O007616,P01333,2023-10-13,2023-10-17,received late,0,0.65,3,8,approved,0,0.825,0.3333333333333333
U00890,O007617,P01841,2023-01-19,2023-01-28,not satisfied with the product,1,0.48,1,2,approved,0,0.74,0.1111111111111111
U00608,O007618,P04687,2023-04-20,2023-04-30,accidental purchase,1,0.24,3,10,approved,0,0.62,0.3333333333333333
U00457,O007619,P02139,2023-02-03,2023-02-08,not satisfied with the product,1,0.85,2,6,approved,0,0.925,0.2222222222222222
U00741,O007620,P04552,2023-10-15,2023-10-16,incorrect quantity,1,0.48,1,10,approved,0,0.74,0.1111111111111111
U00202,O007621,P04092,2023-11-28,2023-12-09,wrong color,1,0.7,3,4,approved,0,0.85,0.3333333333333333
U00212,O007622,P00444,2023-09-12,2023-09-15,changed mind,1,0.71,1,6,approved,0,0.855,0.1111111111111111
U00006,O007623,P04175,2023-05-06,2023-05-15,defective product,1,0.38,4,12,approved,0,0.69,0.4444444444444444
U00624,O007624,P01499,2023-07-28,2023-08-04,product not as described,1,0.31,1,10,approved,0,0.655,0.1111111111111111
U00376,O007625,P00927,2023-05-14,2023-05-17,accidental purchase,1,-0.12,1,1,approved,0,0.44,0.1111111111111111
U00891,O007626,P00623,2023-03-27,2023-03-28,wrong item delivered,1,1.0,2,2,approved,0,1.0,0.2222222222222222
U00447,O007627,P01480,2023-03-16,2023-03-20,product not as described,1,0.01,2,1,approved,0,0.505,0.2222222222222222
U00835,O007628,P03038,2023-05-15,2023-05-24,item damaged during delivery,0,-0.52,1,9,manual review,0,0.24,0.1111111111111111
U00106,O007629,P03386,2023-10-28,2023-11-09,changed mind,1,0.22,2,6,approved,0,0.61,0.2222222222222222
U00651,O007630,P03319,2023-06-22,2023-06-29,product not as described,1,-0.06,1,8,approved,0,0.47,0.1111111111111111
U00811,O007631,P00234,2023-08-01,2023-08-06,poor quality,1,-0.47,1,11,manual review,0,0.265,0.1111111111111111
U00401,O007632,P01618,2023-11-17,2023-11-30,poor quality,1,-0.44,2,14,manual review,0,0.28,0.2222222222222222
U00096,O007633,P02692,2023-12-16,2023-12-27,poor quality,0,0.05,0,2,approved,0,0.525,0.0
U00388,O007634,P02031,2023-01-19,2023-02-02,wrong item delivered,1,0.08,3,10,approved,0,0.54,0.3333333333333333
U00959,O007635,P00387,2023-04-29,2023-05-05,accidental purchase,0,-0.68,2,10,manual review,0,0.15999999999999998,0.2222222222222222
U00452,O007636,P01635,2023-10-30,2023-10-31,not satisfied with the product,1,-0.17,0,11,approved,0,0.415,0.0
U00849,O007637,P04134,2023-10-29,2023-11-05,poor quality,1,0.5,2,6,approved,0,0.75,0.2222222222222222
U00809,O007638,P01185,2023-10-12,2023-10-24,not satisfied with the product,0,-1.0,0,9,rejected,1,0.0,0.0
U00979,O007639,P01968,2023-08-15,2023-08-20,changed mind,0,-0.12,4,6,approved,0,0.44,0.4444444444444444
U00901,O007640,P00241,2023-07-31,2023-08-07,changed mind,1,0.02,2,2,approved,0,0.51,0.2222222222222222
U00416,O007641,P00562,2023-12-22,2023-12-27,size issue,0,0.33,4,10,approved,0,0.665,0.4444444444444444
U00726,O007642,P02000,2023-07-08,2023-07-13,received late,1,-0.1,2,11,approved,0,0.45,0.2222222222222222
U00504,O007643,P04902,2023-11-17,2023-11-20,unwanted gift,1,-0.19,1,4,approved,0,0.405,0.1111111111111111
U00454,O007644,P01930,2023-05-31,2023-06-05,wrong color,1,0.31,4,11,approved,0,0.655,0.4444444444444444
U00291,O007645,P04901,2023-08-11,2023-08-19,missing accessories,0,-0.03,3,5,approved,0,0.485,0.3333333333333333
U00534,O007646,P02780,2023-05-08,2023-05-22,defective product,1,0.88,2,11,approved,0,0.94,0.2222222222222222
U00193,O007647,P01676,2023-09-05,2023-09-13,not satisfied with the product,0,0.31,1,4,approved,0,0.655,0.1111111111111111
U00980,O007648,P02516,2023-02-20,2023-02-22,wrong item delivered,1,0.41,4,7,approved,0,0.705,0.4444444444444444
U00150,O007649,P01678,2023-07-10,2023-07-21,product not as described,1,0.04,1,8,approved,0,0.52,0.1111111111111111
U00880,O007650,P04142,2023-08-25,2023-08-26,received late,0,0.94,3,11,approved,0,0.97,0.3333333333333333
U00759,O007651,P03747,2023-01-22,2023-01-24,item damaged during delivery,1,-0.28,4,11,approved,0,0.36,0.4444444444444444
U00779,O007652,P03357,2023-04-20,2023-05-01,product not as described,1,-0.57,0,5,manual review,0,0.21500000000000002,0.0
U00973,O007653,P01652,2023-11-23,2023-11-30,product not as described,1,-0.05,2,10,approved,0,0.475,0.2222222222222222
U00763,O007654,P04178,2023-02-02,2023-02-05,wrong color,0,-0.13,2,1,approved,0,0.435,0.2222222222222222
U00515,O007655,P03842,2023-05-07,2023-05-15,missing accessories,1,-0.07,3,1,approved,0,0.46499999999999997,0.3333333333333333
U00393,O007656,P02442,2023-12-31,2024-01-04,unwanted gift,1,0.99,1,14,approved,0,0.995,0.1111111111111111
U00316,O007657,P04886,2023-12-22,2024-01-01,incorrect quantity,1,-0.4,1,3,manual review,0,0.3,0.1111111111111111
U00076,O007658,P00595,2023-02-13,2023-02-23,item damaged during delivery,0,-0.03,1,9,approved,0,0.485,0.1111111111111111
U00599,O007659,P02613,2023-01-07,2023-01-15,incorrect quantity,1,-0.82,0,2,rejected,1,0.09000000000000002,0.0
U00270,O007660,P04097,2023-05-08,2023-05-22,unwanted gift,0,0.95,1,6,approved,0,0.975,0.1111111111111111
U00225,O007661,P01497,2023-04-01,2023-04-03,duplicate order,0,-1.0,2,11,rejected,1,0.0,0.2222222222222222
U00530,O007662,P03556,2023-05-10,2023-05-23,incorrect quantity,1,0.07,3,11,approved,0,0.535,0.3333333333333333
U00113,O007663,P04862,2023-01-17,2023-01-31,incorrect quantity,1,-0.67,1,3,manual review,0,0.16499999999999998,0.1111111111111111
U00251,O007664,P04767,2023-11-17,2023-11-22,not satisfied with the product,1,-0.7,2,2,manual review,0,0.15000000000000002,0.2222222222222222
U00233,O007665,P03359,2023-07-05,2023-07-11,missing accessories,1,-0.44,3,1,manual review,0,0.28,0.3333333333333333
U00841,O007666,P01602,2023-04-20,2023-04-21,wrong item delivered,1,-0.55,3,3,manual review,0,0.22499999999999998,0.3333333333333333
U00791,O007667,P00915,2023-10-13,2023-10-27,duplicate order,0,0.13,1,14,approved,0,0.565,0.1111111111111111
U00714,O007668,P01845,2023-12-14,2023-12-15,unwanted gift,1,-0.64,0,4,manual review,0,0.18,0.0
U00083,O007669,P01996,2023-06-12,2023-06-26,item damaged during delivery,1,0.52,1,3,approved,0,0.76,0.1111111111111111
U00125,O007670,P00095,2023-03-16,2023-03-25,poor quality,1,0.67,3,9,approved,0,0.835,0.3333333333333333
U00175,O007671,P00493,2023-07-18,2023-07-23,not satisfied with the product,1,0.83,1,8,approved,0,0.915,0.1111111111111111
U00069,O007672,P03070,2023-12-27,2024-01-10,wrong item delivered,1,-0.77,1,0,rejected,1,0.11499999999999999,0.1111111111111111
U00047,O007673,P00150,2023-10-14,2023-10-18,incorrect quantity,0,-0.39,2,8,manual review,0,0.305,0.2222222222222222
U00884,O007674,P01047,2023-07-01,2023-07-15,accidental purchase,1,-0.24,1,13,approved,0,0.38,0.1111111111111111
U00256,O007675,P02804,2023-04-07,2023-04-08,wrong color,1,-0.28,5,14,approved,0,0.36,0.5555555555555556
U00727,O007676,P00399,2023-02-20,2023-02-23,changed mind,0,0.4,4,7,approved,0,0.7,0.4444444444444444
U00030,O007677,P04951,2023-11-10,2023-11-23,unwanted gift,1,0.16,1,12,approved,0,0.58,0.1111111111111111
U00281,O007678,P04477,2023-02-03,2023-02-07,poor quality,0,-0.46,0,8,manual review,0,0.27,0.0
U00924,O007679,P00552,2023-01-21,2023-02-01,defective product,1,-0.14,3,10,approved,0,0.43,0.3333333333333333
U00994,O007680,P00295,2023-07-03,2023-07-14,duplicate order,0,-0.02,4,2,approved,0,0.49,0.4444444444444444
U00237,O007681,P01144,2023-10-20,2023-10-25,changed mind,1,-0.09,5,8,approved,0,0.455,0.5555555555555556
U00248,O007682,P00456,2023-03-05,2023-03-19,incorrect quantity,1,-0.37,3,8,manual review,0,0.315,0.3333333333333333
U00368,O007683,P01554,2023-05-04,2023-05-14,size issue,1,-0.55,6,1,manual review,1,0.22499999999999998,0.6666666666666666
U00495,O007684,P00169,2023-04-11,2023-04-23,size issue,1,0.38,1,2,approved,0,0.69,0.1111111111111111
U00025,O007685,P04806,2023-04-29,2023-05-13,duplicate order,0,-0.59,4,7,manual review,1,0.20500000000000002,0.4444444444444444
U00586,O007686,P01947,2023-12-07,2023-12-12,incorrect quantity,1,0.35,1,6,approved,0,0.675,0.1111111111111111
U00718,O007687,P00254,2023-03-19,2023-03-29,duplicate order,1,0.12,0,1,approved,0,0.56,0.0
U00490,O007688,P02377,2023-06-30,2023-07-08,wrong item delivered,1,-0.43,1,13,manual review,0,0.28500000000000003,0.1111111111111111
U00494,O007689,P01321,2023-07-18,2023-07-31,received late,1,0.26,2,9,approved,0,0.63,0.2222222222222222
U00314,O007690,P02884,2023-12-26,2024-01-08,accidental purchase,1,-0.36,5,8,manual review,0,0.32,0.5555555555555556
U00606,O007691,P03608,2023-07-09,2023-07-12,accidental purchase,1,0.28,5,1,approved,0,0.64,0.5555555555555556
U00375,O007692,P02126,2023-11-24,2023-12-01,size issue,1,-0.39,3,13,manual review,0,0.305,0.3333333333333333
U00639,O007693,P03497,2023-04-13,2023-04-27,duplicate order,1,0.05,5,0,approved,0,0.525,0.5555555555555556
U00937,O007694,P02241,2023-11-29,2023-12-12,duplicate order,0,-0.02,4,8,approved,0,0.49,0.4444444444444444
U00025,O007695,P00401,2023-10-02,2023-10-08,changed mind,1,-0.31,3,3,manual review,0,0.345,0.3333333333333333
U00334,O007696,P02157,2023-05-10,2023-05-20,incorrect quantity,1,-0.16,2,10,approved,0,0.42,0.2222222222222222
U00355,O007697,P02377,2023-08-29,2023-09-09,changed mind,1,-0.32,4,12,manual review,0,0.33999999999999997,0.4444444444444444
U00116,O007698,P00363,2023-05-14,2023-05-24,product not as described,0,0.59,1,14,approved,0,0.7949999999999999,0.1111111111111111
U00048,O007699,P03939,2023-06-06,2023-06-16,item damaged during delivery,1,-0.35,3,5,manual review,0,0.325,0.3333333333333333
U00738,O007700,P03852,2023-11-14,2023-11-25,missing accessories,1,-0.04,2,10,approved,0,0.48,0.2222222222222222
U00778,O007701,P03413,2023-06-07,2023-06-13,poor quality,1,-1.0,3,4,rejected,1,0.0,0.3333333333333333
U00099,O007702,P02307,2023-12-25,2024-01-04,wrong item delivered,1,-0.34,1,14,manual review,0,0.32999999999999996,0.1111111111111111
U00459,O007703,P00085,2023-07-09,2023-07-18,item damaged during delivery,1,0.32,3,3,approved,0,0.66,0.3333333333333333
U00523,O007704,P01825,2023-04-10,2023-04-24,accidental purchase,0,0.24,0,3,approved,0,0.62,0.0
U00597,O007705,P03886,2023-02-21,2023-02-28,defective product,1,0.22,6,2,approved,0,0.61,0.6666666666666666
U00405,O007706,P00308,2023-02-18,2023-03-03,item damaged during delivery,1,-0.01,2,3,approved,0,0.495,0.2222222222222222
U00214,O007707,P04358,2023-04-10,2023-04-21,changed mind,0,0.13,2,3,approved,0,0.565,0.2222222222222222
U00685,O007708,P01922,2023-09-08,2023-09-15,poor quality,1,0.72,1,6,approved,0,0.86,0.1111111111111111
U00903,O007709,P00631,2023-02-23,2023-03-06,product not as described,1,-0.46,1,8,manual review,0,0.27,0.1111111111111111
U00503,O007710,P04776,2023-05-17,2023-05-31,product not as described,1,0.61,4,14,approved,0,0.8049999999999999,0.4444444444444444
U00721,O007711,P04961,2023-06-11,2023-06-12,wrong item delivered,0,-0.44,2,11,manual review,0,0.28,0.2222222222222222
U00448,O007712,P02372,2023-12-20,2023-12-21,size issue,1,0.15,1,9,approved,0,0.575,0.1111111111111111
U00894,O007713,P03301,2023-10-19,2023-10-28,product not as described,1,-0.43,1,3,manual review,0,0.28500000000000003,0.1111111111111111
U00576,O007714,P03668,2023-03-22,2023-03-31,size issue,1,0.42,6,13,approved,0,0.71,0.6666666666666666
U00258,O007715,P00727,2023-08-08,2023-08-20,wrong item delivered,1,-0.64,1,5,manual review,0,0.18,0.1111111111111111
U00844,O007716,P01649,2023-03-26,2023-04-06,missing accessories,1,-0.5,1,5,manual review,0,0.25,0.1111111111111111
U00121,O007717,P04313,2023-03-24,2023-04-03,defective product,0,-0.06,1,14,approved,0,0.47,0.1111111111111111
U00810,O007718,P01270,2023-11-15,2023-11-18,item damaged during delivery,1,-0.39,0,13,manual review,0,0.305,0.0
U00978,O007719,P04544,2023-03-08,2023-03-19,wrong item delivered,0,-0.36,1,14,manual review,0,0.32,0.1111111111111111
U00054,O007720,P00319,2023-08-22,2023-09-02,missing accessories,1,-0.06,2,4,approved,0,0.47,0.2222222222222222
U00331,O007721,P03476,2023-07-17,2023-07-25,duplicate order,0,-0.63,3,10,manual review,0,0.185,0.3333333333333333
U00784,O007722,P02779,2023-09-16,2023-09-25,duplicate order,0,0.06,3,4,approved,0,0.53,0.3333333333333333
U00241,O007723,P03059,2023-06-26,2023-06-27,duplicate order,1,0.18,0,8,approved,0,0.59,0.0
U00755,O007724,P04135,2023-10-25,2023-11-06,poor quality,1,-0.79,2,11,rejected,1,0.10499999999999998,0.2222222222222222
U00530,O007725,P01603,2023-10-07,2023-10-21,poor quality,0,0.12,2,1,approved,0,0.56,0.2222222222222222
U00483,O007726,P02257,2023-10-27,2023-10-30,size issue,1,0.1,3,5,approved,0,0.55,0.3333333333333333
U00187,O007727,P00830,2023-05-09,2023-05-22,accidental purchase,1,0.22,2,8,approved,0,0.61,0.2222222222222222
U00858,O007728,P00856,2023-06-29,2023-07-05,poor quality,0,0.06,0,13,approved,0,0.53,0.0
U00656,O007729,P02649,2023-10-19,2023-10-23,product not as described,1,0.18,3,2,approved,0,0.59,0.3333333333333333
U00262,O007730,P01859,2023-07-26,2023-08-03,changed mind,1,0.17,2,3,approved,0,0.585,0.2222222222222222
U00953,O007731,P01103,2023-10-21,2023-10-30,duplicate order,0,0.12,2,5,approved,0,0.56,0.2222222222222222
U00364,O007732,P02482,2023-12-04,2023-12-11,product not as described,1,0.19,3,6,approved,0,0.595,0.3333333333333333
U00491,O007733,P01821,2023-06-24,2023-07-05,received late,1,0.77,2,13,approved,0,0.885,0.2222222222222222
U00431,O007734,P04938,2023-01-29,2023-01-30,changed mind,1,0.65,1,2,approved,0,0.825,0.1111111111111111
U00239,O007735,P02080,2023-06-28,2023-07-12,size issue,1,-0.06,5,7,approved,0,0.47,0.5555555555555556
U00304,O007736,P03159,2023-02-10,2023-02-12,wrong color,0,-0.31,2,8,manual review,0,0.345,0.2222222222222222
U00298,O007737,P02441,2023-07-11,2023-07-12,poor quality,0,0.64,4,1,approved,0,0.8200000000000001,0.4444444444444444
U00076,O007738,P03685,2023-12-10,2023-12-19,wrong color,1,1.0,0,10,approved,0,1.0,0.0
U00700,O007739,P01256,2023-08-25,2023-08-29,size issue,0,-0.01,2,6,approved,0,0.495,0.2222222222222222
U00333,O007740,P02958,2023-10-31,2023-11-10,item damaged during delivery,1,0.25,3,11,approved,0,0.625,0.3333333333333333
U00900,O007741,P03652,2023-08-13,2023-08-27,wrong color,1,-0.16,1,6,approved,0,0.42,0.1111111111111111
U00999,O007742,P02240,2023-04-24,2023-05-02,poor quality,1,0.27,3,12,approved,0,0.635,0.3333333333333333
U00758,O007743,P01940,2023-10-05,2023-10-10,poor quality,1,-0.99,2,12,rejected,1,0.0050000000000000044,0.2222222222222222
U00642,O007744,P00270,2023-12-21,2023-12-26,wrong item delivered,1,-0.26,2,2,approved,0,0.37,0.2222222222222222
U00474,O007745,P04831,2023-01-17,2023-01-22,unwanted gift,1,0.36,1,1,approved,0,0.6799999999999999,0.1111111111111111
U00827,O007746,P04065,2023-03-27,2023-04-07,missing accessories,1,-0.44,0,13,manual review,0,0.28,0.0
U00923,O007747,P04980,2023-11-13,2023-11-18,missing accessories,1,0.28,4,8,approved,0,0.64,0.4444444444444444
U00283,O007748,P03776,2023-12-11,2023-12-14,wrong color,0,0.26,1,6,approved,0,0.63,0.1111111111111111
U00591,O007749,P01113,2023-06-30,2023-07-06,defective product,0,0.29,4,3,approved,0,0.645,0.4444444444444444
U00072,O007750,P00649,2023-12-03,2023-12-17,defective product,0,-0.25,3,10,approved,0,0.375,0.3333333333333333
U00263,O007751,P01180,2023-12-17,2023-12-18,unwanted gift,1,0.38,1,11,approved,0,0.69,0.1111111111111111
U00703,O007752,P02143,2023-05-25,2023-06-02,unwanted gift,1,0.92,2,9,approved,0,0.96,0.2222222222222222
U00879,O007753,P00017,2023-11-11,2023-11-24,not satisfied with the product,1,-0.25,2,4,approved,0,0.375,0.2222222222222222
U00887,O007754,P00117,2023-08-13,2023-08-17,item damaged during delivery,1,-0.33,1,6,manual review,0,0.33499999999999996,0.1111111111111111
U00942,O007755,P01546,2023-02-23,2023-03-01,received late,1,-0.09,3,8,approved,0,0.455,0.3333333333333333
U00575,O007756,P03152,2023-10-31,2023-11-02,item damaged during delivery,1,0.14,3,4,approved,0,0.5700000000000001,0.3333333333333333
U00892,O007757,P02694,2023-03-09,2023-03-11,defective product,1,-0.52,2,14,manual review,0,0.24,0.2222222222222222
U00012,O007758,P04090,2023-04-17,2023-04-25,wrong color,0,-0.23,2,6,approved,0,0.385,0.2222222222222222
U00141,O007759,P01277,2023-11-30,2023-12-14,not satisfied with the product,1,0.73,2,0,approved,0,0.865,0.2222222222222222
U00766,O007760,P03241,2023-03-18,2023-03-19,accidental purchase,1,0.57,2,4,approved,0,0.7849999999999999,0.2222222222222222
U00555,O007761,P04943,2023-01-27,2023-02-04,product not as described,1,-0.5,1,10,manual review,0,0.25,0.1111111111111111
U00017,O007762,P03789,2023-12-10,2023-12-20,received late,1,0.93,3,7,approved,0,0.9650000000000001,0.3333333333333333
U00063,O007763,P00372,2023-06-04,2023-06-14,received late,1,-0.21,3,1,approved,0,0.395,0.3333333333333333
U00253,O007764,P02808,2023-03-13,2023-03-14,duplicate order,1,0.17,1,7,approved,0,0.585,0.1111111111111111
U00465,O007765,P00156,2023-06-29,2023-07-08,missing accessories,0,0.02,3,4,approved,0,0.51,0.3333333333333333
U00376,O007766,P02662,2023-02-16,2023-02-17,item damaged during delivery,1,0.46,2,7,approved,0,0.73,0.2222222222222222
U00804,O007767,P00465,2023-08-30,2023-09-03,defective product,1,-0.57,1,1,manual review,0,0.21500000000000002,0.1111111111111111
U00981,O007768,P04879,2023-12-25,2024-01-03,accidental purchase,1,-0.26,4,7,approved,0,0.37,0.4444444444444444
U00520,O007769,P04900,2023-10-04,2023-10-05,poor quality,1,-0.46,5,4,manual review,0,0.27,0.5555555555555556
U00837,O007770,P04316,2023-11-09,2023-11-18,item damaged during delivery,1,-0.53,2,3,manual review,0,0.235,0.2222222222222222
U00090,O007771,P01774,2023-04-15,2023-04-29,unwanted gift,1,-0.37,2,12,manual review,0,0.315,0.2222222222222222
U00720,O007772,P00117,2023-04-05,2023-04-13,received late,1,-0.42,3,8,manual review,0,0.29000000000000004,0.3333333333333333
U00804,O007773,P02104,2023-08-07,2023-08-12,item damaged during delivery,0,0.32,2,11,approved,0,0.66,0.2222222222222222
U00796,O007774,P01375,2023-06-19,2023-06-25,wrong item delivered,1,-0.19,1,2,approved,0,0.405,0.1111111111111111
U00630,O007775,P03204,2023-10-10,2023-10-15,changed mind,1,-0.13,4,2,approved,0,0.435,0.4444444444444444
U00861,O007776,P04404,2023-05-08,2023-05-12,product not as described,1,-0.92,1,7,rejected,1,0.03999999999999998,0.1111111111111111
U00175,O007777,P03547,2023-07-19,2023-07-31,wrong color,1,0.49,1,10,approved,0,0.745,0.1111111111111111
U00076,O007778,P03978,2023-11-28,2023-12-08,size issue,1,-0.86,2,1,rejected,1,0.07,0.2222222222222222
U00613,O007779,P04318,2023-02-04,2023-02-18,wrong item delivered,1,0.05,1,13,approved,0,0.525,0.1111111111111111
U00926,O007780,P01197,2023-12-20,2024-01-02,size issue,0,0.66,4,13,approved,0,0.8300000000000001,0.4444444444444444
U00663,O007781,P03412,2023-05-24,2023-06-05,duplicate order,1,0.77,1,2,approved,0,0.885,0.1111111111111111
U00400,O007782,P00797,2023-10-19,2023-10-23,missing accessories,1,-0.69,2,12,manual review,0,0.15500000000000003,0.2222222222222222
U00782,O007783,P03893,2023-03-07,2023-03-21,received late,1,-0.09,0,11,approved,0,0.455,0.0
U00970,O007784,P00151,2023-08-07,2023-08-17,missing accessories,0,0.39,3,7,approved,0,0.6950000000000001,0.3333333333333333
U00071,O007785,P03250,2023-02-25,2023-03-05,size issue,1,-0.2,1,8,approved,0,0.4,0.1111111111111111
U00180,O007786,P00112,2023-05-25,2023-06-02,accidental purchase,1,0.54,1,13,approved,0,0.77,0.1111111111111111
